id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
SE82,SE82,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,Plumbing Works,153.74,Services!I108,153.74,Services!A108,Services,"600mm,pipe,plumbing_works"
SE83,SE83,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,Plumbing Works,165.67,Services!I109,165.67,Services!A109,Services,"600mm,pipe,plumbing_works"
SE84,SE84,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,Plumbing Works,177.61,Services!I110,177.61,Services!A110,Services,"600mm,pipe,plumbing_works"
SE85,SE85,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,Plumbing Works,189.54,Services!I111,189.54,Services!A111,Services,"600mm,pipe,plumbing_works"
SE86,SE86,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,Plumbing Works,201.48,Services!I112,201.48,Services!A112,Services,"600mm,pipe,plumbing_works"
SE87,SE87,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,23.99,Services!I115,23.99,Services!A115,Services,"200mm,general_services"
SE88,SE88,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,38.56,Services!I116,38.56,Services!A116,Services,"200mm,general_services"
SE89,SE89,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,53.13,Services!I117,53.13,Services!A117,Services,"200mm,general_services"
SE90,SE90,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,81.33,Services!I118,81.33,Services!A118,Services,"200mm,general_services"
SE91,SE91,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,98.63,Services!I119,98.63,Services!A119,Services,"200mm,general_services"
SE92,SE92,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,212.79,Services!I120,212.79,Services!A120,Services,"200mm,general_services"
SE93,SE93,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,244.66,Services!I121,244.66,Services!A121,Services,"200mm,general_services"
SE94,SE94,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,General Services,276.53,Services!I122,276.53,Services!A122,Services,"200mm,general_services"
SE95,SE95,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,General Services,308.4,Services!I123,308.4,Services!A123,Services,"200mm,general_services"
SE96,SE96,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,General Services,340.28,Services!I124,340.28,Services!A124,Services,"200mm,general_services"
SE97,SE97,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,General Services,372.15,Services!I125,372.15,Services!A125,Services,"200mm,general_services"
SE98,SE98,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,General Services,404.02,Services!I126,404.02,Services!A126,Services,"200mm,general_services"
SE99,SE99,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,General Services,435.9,Services!I127,435.9,Services!A127,Services,"200mm,general_services"
SE100,SE100,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,29.44,Services!I129,29.44,Services!A129,Services,"200mm,general_services"
SE101,SE101,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,46.73,Services!I130,46.73,Services!A130,Services,"200mm,general_services"
SE102,SE102,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,69.93,Services!I131,69.93,Services!A131,Services,"200mm,general_services"
SE103,SE103,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,81.33,Services!I132,81.33,Services!A132,Services,"200mm,general_services"
SE104,SE104,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,104.53,Services!I133,104.53,Services!A133,Services,"200mm,general_services"
SE105,SE105,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,212.79,Services!I134,212.79,Services!A134,Services,"200mm,general_services"
SE106,SE106,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,244.66,Services!I135,244.66,Services!A135,Services,"200mm,general_services"
SE107,SE107,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,37.43,Services!I137,37.43,Services!A137,Services,"200mm,general_services"
SE108,SE108,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,59.59,Services!I138,59.59,Services!A138,Services,"200mm,general_services"
SE109,SE109,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,81.74,Services!I139,81.74,Services!A139,Services,"200mm,general_services"
SE110,SE110,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,103.9,Services!I140,103.9,Services!A140,Services,"200mm,general_services"
SE111,SE111,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,126.06,Services!I141,126.06,Services!A141,Services,"200mm,general_services"
SE112,SE112,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,212.79,Services!I142,212.79,Services!A142,Services,"200mm,general_services"
SE113,SE113,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,244.66,Services!I143,244.66,Services!A143,Services,"200mm,general_services"
SE114,SE114,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,47.42,Services!I146,47.42,Services!A146,Services,"200mm,general_services"
SE115,SE115,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,75.65,Services!I147,75.65,Services!A147,Services,"200mm,general_services"
SE116,SE116,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,103.88,Services!I148,103.88,Services!A148,Services,"200mm,general_services"
SE117,SE117,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,132.11,Services!I149,132.11,Services!A149,Services,"200mm,general_services"
