id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
DRA1,DRA1,All items below based on disposal of excavation arisings being clean/inert material. Rates flucuating based on a prime cost of:,item,Drainage,Excavation,300.0,Drainage!O20,300.0,Drainage!A20,Drainage,
DRA2,DRA2,Excludes suspended drainage to ground floor,item,Drainage,General Drainage,0.0,,0.0,Drainage!A21,Drainage,drainage
DRA3,DRA3,Excludes services and service entries. No details,item,Drainage,General Drainage,0.0,,0.0,Drainage!A22,Drainage,
DRA1444,DRA1365,EO manholes for backdrop entries; 300mm dia; depth of drop:; depth to invert: 2.75 - 3 m,m,Drainage,Manholes,2424.2,Drainage!O1660,2424.2,Drainage!A1660,Drainage,"300mm,manhole,invert,depth"
DRA1445,DRA1366,EO manholes for backdrop entries; 300mm dia; depth of drop:; depth to invert: 3 - 3.25 m,m,Drainage,Manholes,2503.22,Drainage!O1661,2503.22,Drainage!A1661,Drainage,"300mm,manhole,invert,depth"
DRA1446,DRA1367,EO for orifice plate,item,Drainage,General Drainage,365.08,Drainage!O1663,365.08,Drainage!A1663,Drainage,
DRA1447,DRA1368,EO for 225 flap valve,item,Drainage,General Drainage,321.42,Drainage!O1664,321.42,Drainage!A1664,Drainage,
DRA1448,DRA1369,EO B125 C&F for D400,item,Drainage,General Drainage,35.4,Drainage!O1665,35.4,Drainage!A1665,Drainage,
DRA1449,DRA1370,EO B125 C&F for F900,item,Drainage,General Drainage,283.2,Drainage!O1666,283.2,Drainage!A1666,Drainage,
DRA1450,DRA1371,EO for double seal C&F,item,Drainage,General Drainage,17.7,Drainage!O1667,17.7,Drainage!A1667,Drainage,
DRA1451,DRA1372,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Manholes,3016.75,Drainage!O1670,3016.75,Drainage!A1670,Drainage,"300mm,manhole,invert,depth"
DRA1452,DRA1372,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Manholes,3497.43,Drainage!O1671,3497.43,Drainage!A1671,Drainage,"300mm,manhole,invert,depth"
DRA1453,DRA1373,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Manholes,4059.32,Drainage!O1672,4059.32,Drainage!A1672,Drainage,"300mm,manhole,invert,depth"
DRA1454,DRA1374,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Manholes,4556.24,Drainage!O1673,4556.24,Drainage!A1673,Drainage,"300mm,manhole,invert,depth"
DRA1455,DRA1375,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Manholes,5053.17,Drainage!O1674,5053.17,Drainage!A1674,Drainage,"300mm,manhole,invert,depth"
DRA1456,DRA1376,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Manholes,5550.09,Drainage!O1675,5550.09,Drainage!A1675,Drainage,"300mm,manhole,invert,depth"
DRA1457,DRA1377,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Manholes,6209.73,Drainage!O1676,6209.73,Drainage!A1676,Drainage,"300mm,manhole,invert,depth"
DRA1458,DRA1378,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Manholes,6724.73,Drainage!O1677,6724.73,Drainage!A1677,Drainage,"300mm,manhole,invert,depth"
DRA1459,DRA1379,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Manholes,7239.73,Drainage!O1678,7239.73,Drainage!A1678,Drainage,"300mm,manhole,invert,depth"
DRA1460,DRA1380,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 2.75 - 3 m,m,Drainage,Manholes,7754.73,Drainage!O1679,7754.73,Drainage!A1679,Drainage,"300mm,manhole,invert,depth"
DRA1461,DRA1381,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 3 - 3.25 m,m,Drainage,Manholes,8269.74,Drainage!O1680,8269.74,Drainage!A1680,Drainage,"300mm,manhole,invert,depth"
DRA1462,DRA1382,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 3.25 - 3.5 m,m,Drainage,Manholes,8784.74,Drainage!O1681,8784.74,Drainage!A1681,Drainage,"300mm,manhole,invert,depth"
DRA1463,DRA1383,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 3.5 - 3.75 m,m,Drainage,Manholes,9299.74,Drainage!O1682,9299.74,Drainage!A1682,Drainage,"300mm,manhole,invert,depth"
DRA1464,DRA1384,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 3.75 - 4 m,m,Drainage,Manholes,9737.27,Drainage!O1683,9737.27,Drainage!A1683,Drainage,"300mm,manhole,invert,depth"
DRA1465,DRA1385,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 4 - 4.25 m,m,Drainage,Manholes,11481.93,Drainage!O1684,11481.93,Drainage!A1684,Drainage,"300mm,manhole,invert,depth"
DRA1466,DRA1386,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 4.25 - 4.5 m,m,Drainage,Manholes,12064.71,Drainage!O1685,12064.71,Drainage!A1685,Drainage,"300mm,manhole,invert,depth"
DRA1467,DRA1387,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 4.5 - 4.75 m,m,Drainage,Manholes,12647.49,Drainage!O1686,12647.49,Drainage!A1686,Drainage,"300mm,manhole,invert,depth"
DRA1468,DRA1388,Insitu RC manholes integral with slab; size 1200/900 x 750; 300mm thk base and walls; 750 x 750 dble seal C&F; depth to invert:; depth to invert: 4.75 - 5 m,m,Drainage,Manholes,13230.27,Drainage!O1687,13230.27,Drainage!A1687,Drainage,"300mm,manhole,invert,depth"
DRA1469,DRA1387,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Manholes,6994.87,Drainage!O1690,6994.87,Drainage!A1690,Drainage,"300mm,manhole,invert,depth"
DRA1470,DRA1388,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Manholes,8118.64,Drainage!O1691,8118.64,Drainage!A1691,Drainage,"300mm,manhole,invert,depth"
DRA1471,DRA1389,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Manholes,9112.48,Drainage!O1692,9112.48,Drainage!A1692,Drainage,"300mm,manhole,invert,depth"
DRA1472,DRA1390,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Manholes,10106.33,Drainage!O1693,10106.33,Drainage!A1693,Drainage,"300mm,manhole,invert,depth"
DRA1473,DRA1391,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Manholes,11100.18,Drainage!O1694,11100.18,Drainage!A1694,Drainage,"300mm,manhole,invert,depth"
DRA1474,DRA1392,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Manholes,12419.45,Drainage!O1695,12419.45,Drainage!A1695,Drainage,"300mm,manhole,invert,depth"
DRA1475,DRA1393,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Manholes,13449.46,Drainage!O1696,13449.46,Drainage!A1696,Drainage,"300mm,manhole,invert,depth"
DRA1476,DRA1394,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Manholes,14479.46,Drainage!O1697,14479.46,Drainage!A1697,Drainage,"300mm,manhole,invert,depth"
DRA1477,DRA1395,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 2.75 - 3 m,m,Drainage,Manholes,15509.47,Drainage!O1698,15509.47,Drainage!A1698,Drainage,"300mm,manhole,invert,depth"
DRA1478,DRA1396,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 3 - 3.25 m,m,Drainage,Manholes,16539.48,Drainage!O1699,16539.48,Drainage!A1699,Drainage,"300mm,manhole,invert,depth"
DRA1479,DRA1397,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 3.25 - 3.5 m,m,Drainage,Manholes,17569.48,Drainage!O1700,17569.48,Drainage!A1700,Drainage,"300mm,manhole,invert,depth"
DRA1480,DRA1398,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 3.5 - 3.75 m,m,Drainage,Manholes,18599.49,Drainage!O1701,18599.49,Drainage!A1701,Drainage,"300mm,manhole,invert,depth"
DRA1481,DRA1399,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 3.75 - 4 m,m,Drainage,Manholes,19474.55,Drainage!O1702,19474.55,Drainage!A1702,Drainage,"300mm,manhole,invert,depth"
DRA1482,DRA1400,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 4 - 4.25 m,m,Drainage,Manholes,22963.86,Drainage!O1703,22963.86,Drainage!A1703,Drainage,"300mm,manhole,invert,depth"
DRA1483,DRA1401,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 4.25 - 4.5 m,m,Drainage,Manholes,24129.42,Drainage!O1704,24129.42,Drainage!A1704,Drainage,"300mm,manhole,invert,depth"
DRA1484,DRA1402,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 4.5 - 4.75 m,m,Drainage,Manholes,25294.98,Drainage!O1705,25294.98,Drainage!A1705,Drainage,"300mm,manhole,invert,depth"
DRA1485,DRA1403,Insitu RC manholes integral with slab; size 2215 x 1200; 300mm thk base and walls; 2 nr 600 x 600 dble seal C&Fs; depth to invert:; depth to invert: 4.75 - 5 m,m,Drainage,Manholes,26460.54,Drainage!O1706,26460.54,Drainage!A1706,Drainage,"300mm,manhole,invert,depth"
DRA1486,DRA1402,"Manholes, chambers, etc - Component measure; Excavate pits; ne 1m dp",m,Drainage,Manholes,20.8,Drainage!O1709,20.8,Drainage!A1709,Drainage,"excavate,manhole"
DRA1487,DRA1403,"Manholes, chambers, etc - Component measure; Excavate pits; ne 2m dp",m,Drainage,Manholes,23.4,Drainage!O1710,23.4,Drainage!A1710,Drainage,"excavate,manhole"
DRA1488,DRA1404,"Manholes, chambers, etc - Component measure; Excavate pits; ne 4m dp",m,Drainage,Manholes,26.75,Drainage!O1711,26.75,Drainage!A1711,Drainage,"excavate,manhole"
DRA1489,DRA1405,"Manholes, chambers, etc - Component measure; Excavate pits; ne 6m dp",m,Drainage,Manholes,42.55,Drainage!O1712,42.55,Drainage!A1712,Drainage,"excavate,manhole"
DRA1490,DRA1406,"Manholes, chambers, etc - Component measure; Excavate pits; ne 8m dp",m,Drainage,Manholes,74.89,Drainage!O1713,74.89,Drainage!A1713,Drainage,"excavate,manhole"
DRA1491,DRA1407,"Manholes, chambers, etc - Component measure; EO exc for break out concrete",m,Drainage,Manholes,50.89,Drainage!O1714,50.89,Drainage!A1714,Drainage,manhole
DRA1492,DRA1408,"Manholes, chambers, etc - Component measure; EO exc for break out tarmac; 150mm thk",m,Drainage,Manholes,5.52,Drainage!O1715,5.52,Drainage!A1715,Drainage,"150mm,manhole"
DRA1493,DRA1409,"Manholes, chambers, etc - Component measure; Dispose of arisings off site",m,Drainage,Manholes,44.25,Drainage!O1716,44.25,Drainage!A1716,Drainage,"dispose,manhole"
DRA1494,DRA1410,"Manholes, chambers, etc - Component measure; EWS; ne 1m dp",m,Drainage,Manholes,1.02,Drainage!O1717,1.02,Drainage!A1717,Drainage,manhole
DRA1495,DRA1411,"Manholes, chambers, etc - Component measure; EWS; ne 2m dp",m,Drainage,Manholes,10.16,Drainage!O1718,10.16,Drainage!A1718,Drainage,manhole
DRA1496,DRA1412,"Manholes, chambers, etc - Component measure; EWS; ne 4m dp",m,Drainage,Manholes,18.62,Drainage!O1719,18.62,Drainage!A1719,Drainage,manhole
DRA1497,DRA1413,"Manholes, chambers, etc - Component measure; EWS; ne 6m dp",m,Drainage,Manholes,50.08,Drainage!O1720,50.08,Drainage!A1720,Drainage,manhole
DRA1498,DRA1414,"Manholes, chambers, etc - Component measure; EWS; ne 8m dp",m,Drainage,Manholes,139.63,Drainage!O1721,139.63,Drainage!A1721,Drainage,manhole
DRA1499,DRA1415,"Manholes, chambers, etc - Component measure; Working space; backfill with SEM",m,Drainage,Manholes,19.29,Drainage!O1722,19.29,Drainage!A1722,Drainage,"backfill,sem,manhole"
DRA1500,DRA1416,"Manholes, chambers, etc - Component measure; Working space; backfill with type 1",m,Drainage,Manholes,48.15,Drainage!O1723,48.15,Drainage!A1723,Drainage,"backfill,manhole"
DRA1501,DRA1417,"Manholes, chambers, etc - Component measure; L&C bottom of excavation",m,Drainage,Manholes,1.56,Drainage!O1724,1.56,Drainage!A1724,Drainage,manhole
DRA1502,DRA1418,"Manholes, chambers, etc - Component measure; GEN1 blinding; 50mm thk",m,Drainage,Manholes,9.41,Drainage!O1725,9.41,Drainage!A1725,Drainage,"50mm,manhole"
DRA1503,DRA1419,"Manholes, chambers, etc - Component measure; GEN1 blinding; 50mm thk",m,Drainage,Manholes,188.16,Drainage!O1726,188.16,Drainage!A1726,Drainage,"50mm,manhole"
DRA1504,DRA1420,"Manholes, chambers, etc - Component measure; Pln concrete bed; 150-450mm thk",m,Drainage,Manholes,206.35,Drainage!O1727,206.35,Drainage!A1727,Drainage,"450mm,manhole"
DRA1505,DRA1421,"Manholes, chambers, etc - Component measure; Watertight conc in in-situ base slab; C40 Pudlo",m,Drainage,Manholes,240.07,Drainage!O1728,240.07,Drainage!A1728,Drainage,manhole
DRA1506,DRA1422,"Manholes, chambers, etc - Component measure; Formwork; edge of bed; ne 250mm; curved",m,Drainage,Manholes,15.6,Drainage!O1729,15.6,Drainage!A1729,Drainage,"250mm,manhole"
DRA1507,DRA1423,"Manholes, chambers, etc - Component measure; Formwork; edge of bed; 250-500mm",m,Drainage,Manholes,18.57,Drainage!O1730,18.57,Drainage!A1730,Drainage,"500mm,manhole"
DRA1508,DRA1424,"Manholes, chambers, etc - Component measure; Reinforcement; in base slab; allow 150kg/m3",m,Drainage,Manholes,1769.62,Drainage!O1731,1769.62,Drainage!A1731,Drainage,manhole
DRA1509,DRA1425,"Manholes, chambers, etc - Component measure; Surface finishes; tamp finish",m,Drainage,Manholes,1.46,Drainage!O1732,1.46,Drainage!A1732,Drainage,manhole
DRA1510,DRA1426,"Manholes, chambers, etc - Component measure; Benching; 1050 dia",m,Drainage,Manholes,124.8,Drainage!O1733,124.8,Drainage!A1733,Drainage,manhole
DRA1511,DRA1427,"Manholes, chambers, etc - Component measure; Benching; 1200 dia",m,Drainage,Manholes,184.03,Drainage!O1734,184.03,Drainage!A1734,Drainage,manhole
DRA1512,DRA1428,"Manholes, chambers, etc - Component measure; Benching; 1500 dia",m,Drainage,Manholes,311.99,Drainage!O1735,311.99,Drainage!A1735,Drainage,manhole
DRA1513,DRA1429,"Manholes, chambers, etc - Component measure; Benching; 1800 dia",m,Drainage,Manholes,488.76,Drainage!O1736,488.76,Drainage!A1736,Drainage,manhole
DRA1514,DRA1430,"Manholes, chambers, etc - Component measure; Benching; 2100 dia",m,Drainage,Manholes,684.14,Drainage!O1737,684.14,Drainage!A1737,Drainage,manhole
DRA1515,DRA1431,"Manholes, chambers, etc - Component measure; Manhole rings; 900 dia",m,Drainage,Manholes,198.03,Drainage!O1738,198.03,Drainage!A1738,Drainage,manhole
DRA1516,DRA1432,"Manholes, chambers, etc - Component measure; Manhole rings; 1050 dia",m,Drainage,Manholes,205.85,Drainage!O1739,205.85,Drainage!A1739,Drainage,manhole
DRA1517,DRA1433,"Manholes, chambers, etc - Component measure; Manhole rings; 1200 dia",m,Drainage,Manholes,236.86,Drainage!O1740,236.86,Drainage!A1740,Drainage,manhole
DRA1518,DRA1434,"Manholes, chambers, etc - Component measure; Manhole rings; 1500 dia",m,Drainage,Manholes,344.86,Drainage!O1741,344.86,Drainage!A1741,Drainage,manhole
DRA1519,DRA1435,"Manholes, chambers, etc - Component measure; Manhole rings; 1800 dia",m,Drainage,Manholes,431.73,Drainage!O1742,431.73,Drainage!A1742,Drainage,manhole
DRA1520,DRA1436,"Manholes, chambers, etc - Component measure; Manhole rings; 2100 dia",m,Drainage,Manholes,701.54,Drainage!O1743,701.54,Drainage!A1743,Drainage,manhole
DRA1521,DRA1437,"Manholes, chambers, etc - Component measure; Manhole rings; 2400 dia",m,Drainage,Manholes,875.63,Drainage!O1744,875.63,Drainage!A1744,Drainage,manhole
DRA1522,DRA1438,"Manholes, chambers, etc - Component measure; Manhole rings; 2700 dia",m,Drainage,Manholes,1051.99,Drainage!O1745,1051.99,Drainage!A1745,Drainage,manhole
DRA1523,DRA1439,"Manholes, chambers, etc - Component measure; Manhole rings; 3000 dia",m,Drainage,Manholes,1433.56,Drainage!O1746,1433.56,Drainage!A1746,Drainage,manhole
DRA1524,DRA1440,"Manholes, chambers, etc - Component measure; Caisson rings; 3600 dia",m,Drainage,Manholes,2783.21,Drainage!O1747,2783.21,Drainage!A1747,Drainage,manhole
DRA1525,DRA1441,"Manholes, chambers, etc - Component measure; Caisson rings; 4000 dia",m,Drainage,Manholes,5775.6,Drainage!O1748,5775.6,Drainage!A1748,Drainage,manhole
DRA1526,DRA1442,"Manholes, chambers, etc - Component measure; Cover slabs; 900 dia",m,Drainage,Manholes,138.73,Drainage!O1749,138.73,Drainage!A1749,Drainage,manhole
DRA1527,DRA1443,"Manholes, chambers, etc - Component measure; Cover slabs; 1050 dia",m,Drainage,Manholes,141.13,Drainage!O1750,141.13,Drainage!A1750,Drainage,manhole
DRA1528,DRA1444,"Manholes, chambers, etc - Component measure; Cover slabs; 1200 dia",m,Drainage,Manholes,170.74,Drainage!O1751,170.74,Drainage!A1751,Drainage,manhole
DRA1529,DRA1445,"Manholes, chambers, etc - Component measure; Cover slabs; 1500 dia",m,Drainage,Manholes,258.6,Drainage!O1752,258.6,Drainage!A1752,Drainage,manhole
DRA1530,DRA1446,"Manholes, chambers, etc - Component measure; Cover slabs; 1800 dia",m,Drainage,Manholes,374.32,Drainage!O1753,374.32,Drainage!A1753,Drainage,manhole
DRA1531,DRA1447,"Manholes, chambers, etc - Component measure; Cover slabs; 2100 dia",m,Drainage,Manholes,691.51,Drainage!O1754,691.51,Drainage!A1754,Drainage,manhole
DRA1532,DRA1448,"Manholes, chambers, etc - Component measure; Cover slabs; 2400 dia",m,Drainage,Manholes,958.68,Drainage!O1755,958.68,Drainage!A1755,Drainage,manhole
DRA1533,DRA1449,"Manholes, chambers, etc - Component measure; Cover slabs; 2700 dia",m,Drainage,Manholes,1512.75,Drainage!O1756,1512.75,Drainage!A1756,Drainage,manhole
DRA1534,DRA1450,"Manholes, chambers, etc - Component measure; Cover slabs; 3000 dia",m,Drainage,Manholes,1812.04,Drainage!O1757,1812.04,Drainage!A1757,Drainage,manhole
DRA1535,DRA1451,"Manholes, chambers, etc - Component measure; Cover slabs; 3600 dia",m,Drainage,Manholes,3796.95,Drainage!O1758,3796.95,Drainage!A1758,Drainage,manhole
DRA1536,DRA1452,"Manholes, chambers, etc - Component measure; Cover slabs; 4000 dia",m,Drainage,Manholes,4245.34,Drainage!O1759,4245.34,Drainage!A1759,Drainage,manhole
DRA1537,DRA1453,"Manholes, chambers, etc - Component measure; Main channel; 100 dia",m,Drainage,Manholes,34.31,Drainage!O1760,34.31,Drainage!A1760,Drainage,manhole
DRA1538,DRA1454,"Manholes, chambers, etc - Component measure; Main channel; 150 dia",m,Drainage,Manholes,52.46,Drainage!O1761,52.46,Drainage!A1761,Drainage,manhole
DRA1539,DRA1455,"Manholes, chambers, etc - Component measure; Main channel; 225 dia",m,Drainage,Manholes,89.9,Drainage!O1762,89.9,Drainage!A1762,Drainage,manhole
DRA1540,DRA1456,"Manholes, chambers, etc - Component measure; Main channel; 300 dia",m,Drainage,Manholes,154.39,Drainage!O1763,154.39,Drainage!A1763,Drainage,manhole
DRA1541,DRA1457,"Manholes, chambers, etc - Component measure; Main channel; 450 dia",m,Drainage,Manholes,257.95,Drainage!O1764,257.95,Drainage!A1764,Drainage,manhole
DRA1542,DRA1458,"Manholes, chambers, etc - Component measure; Branch bends; 100 dia",m,Drainage,Manholes,38.74,Drainage!O1765,38.74,Drainage!A1765,Drainage,manhole
DRA1543,DRA1459,"Manholes, chambers, etc - Component measure; Branch bends; 150 dia",m,Drainage,Manholes,59.49,Drainage!O1766,59.49,Drainage!A1766,Drainage,manhole
DRA1544,DRA1460,"Manholes, chambers, etc - Component measure; Branch bends; 225 dia",m,Drainage,Manholes,111.61,Drainage!O1767,111.61,Drainage!A1767,Drainage,manhole
DRA1545,DRA1461,"Manholes, chambers, etc - Component measure; Brickwork; engineering bricks; 1B thk in c.m.",m,Drainage,Manholes,128.27,Drainage!O1768,128.27,Drainage!A1768,Drainage,manhole
DRA1546,DRA1462,"Manholes, chambers, etc - Component measure; Watertight conc in in-situ walls; C40 Pudlo",m,Drainage,Manholes,262.58,Drainage!O1769,262.58,Drainage!A1769,Drainage,manhole
DRA1547,DRA1463,"Manholes, chambers, etc - Component measure; Formwork to MH walls",m,Drainage,Manholes,54.82,Drainage!O1770,54.82,Drainage!A1770,Drainage,manhole
DRA1548,DRA1464,"Manholes, chambers, etc - Component measure; Reinforcement; in walls; allow 200kg/m3",m,Drainage,Manholes,1769.62,Drainage!O1771,1769.62,Drainage!A1771,Drainage,manhole
DRA1549,DRA1465,"Manholes, chambers, etc - Component measure; Watertight concrete in cover slab; C40 Pudlo",m,Drainage,Manholes,241.68,Drainage!O1772,241.68,Drainage!A1772,Drainage,manhole
DRA1550,DRA1466,"Manholes, chambers, etc - Component measure; Formwork to soffit of cover slab",m,Drainage,Manholes,74.21,Drainage!O1773,74.21,Drainage!A1773,Drainage,manhole
DRA1551,DRA1467,"Manholes, chambers, etc - Component measure; Form opening in slab; slab 250-500; opening 2-3m gth",m,Drainage,Manholes,52.24,Drainage!O1774,52.24,Drainage!A1774,Drainage,manhole
DRA1552,DRA1468,"Manholes, chambers, etc - Component measure; Form rebate to suit C&F; 2-3m girth",m,Drainage,Manholes,8.0,Drainage!O1775,8.0,Drainage!A1775,Drainage,manhole
DRA1553,DRA1469,"Manholes, chambers, etc - Component measure; Build in ends of pipe; 100 dia",m,Drainage,Manholes,28.84,Drainage!O1776,28.84,Drainage!A1776,Drainage,"pipe,manhole"
DRA1554,DRA1470,"Manholes, chambers, etc - Component measure; Build in ends of pipe; 150 dia",m,Drainage,Manholes,43.27,Drainage!O1777,43.27,Drainage!A1777,Drainage,"pipe,manhole"
DRA1555,DRA1471,"Manholes, chambers, etc - Component measure; Build in ends of pipe; 225 dia",m,Drainage,Manholes,57.69,Drainage!O1778,57.69,Drainage!A1778,Drainage,"pipe,manhole"
DRA1556,DRA1472,"Manholes, chambers, etc - Component measure; Build in ends of pipe; 300 dia",m,Drainage,Manholes,86.53,Drainage!O1779,86.53,Drainage!A1779,Drainage,"pipe,manhole"
DRA1557,DRA1473,"Manholes, chambers, etc - Component measure; Build in ends of pipe; 450 dia",m,Drainage,Manholes,115.38,Drainage!O1780,115.38,Drainage!A1780,Drainage,"pipe,manhole"
DRA1558,DRA1474,"Manholes, chambers, etc - Component measure; Step irons; built into brickwork",m,Drainage,Manholes,15.0,Drainage!O1781,15.0,Drainage!A1781,Drainage,manhole
DRA1559,DRA1475,"Manholes, chambers, etc - Component measure; Step irons; built into pre-cast manhole sections",m,Drainage,Manholes,7.08,Drainage!O1782,7.08,Drainage!A1782,Drainage,manhole
DRA1560,DRA1476,"Manholes, chambers, etc - Component measure; EO for steel ladder in lieu of step irons",m,Drainage,Manholes,115.6,Drainage!O1783,115.6,Drainage!A1783,Drainage,manhole
DRA1561,DRA1477,"Manholes, chambers, etc - Component measure; Concrete surround; 150-450mm thk",m,Drainage,Manholes,216.53,Drainage!O1784,216.53,Drainage!A1784,Drainage,"450mm,manhole"
DRA1562,DRA1478,"Manholes, chambers, etc - Component measure; Formwork; to concrete surround; curved",m,Drainage,Manholes,10.86,Drainage!O1785,10.86,Drainage!A1785,Drainage,manhole
DRA1563,DRA1479,"Manholes, chambers, etc - Component measure; Fill with SEM",m,Drainage,Manholes,9.36,Drainage!O1786,9.36,Drainage!A1786,Drainage,"sem,manhole"
DRA1564,DRA1480,"Manholes, chambers, etc - Component measure; Imported granular fill; type 1",m,Drainage,Manholes,51.01,Drainage!O1787,51.01,Drainage!A1787,Drainage,manhole
DRA1565,DRA1481,"Manholes, chambers, etc - Component measure; L&C surface of fill",m,Drainage,Manholes,1.56,Drainage!O1788,1.56,Drainage!A1788,Drainage,manhole
DRA1566,DRA1482,"Manholes, chambers, etc - Component measure; Brickwork kerb; 225mm high; eng bricks; 1B thk in c.m.",m,Drainage,Manholes,33.06,Drainage!O1789,33.06,Drainage!A1789,Drainage,"225mm,manhole"
DRA1567,DRA1483,A15 cover & frame; 600 x 600/450; inc 3 courses of brickwork,item,Drainage,General Drainage,187.61,Drainage!O1792,187.61,Drainage!A1792,Drainage,
DRA1568,DRA1484,B125 cover & frame; 600 x 600/450; inc 3 courses of brickwork,item,Drainage,General Drainage,195.87,Drainage!O1793,195.87,Drainage!A1793,Drainage,
