id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
SER1,SER1,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,18.01,Services!I19,18.01,Services!A19,Services,"200mm,general_services"
SER2,SER2,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,22.61,Services!I20,22.61,Services!A20,Services,"200mm,general_services"
SER3,SER3,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,27.22,Services!I21,27.22,Services!A21,Services,"200mm,general_services"
SER4,SER4,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,45.44,Services!I22,45.44,Services!A22,Services,"200mm,general_services"
SER5,SER5,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,52.77,Services!I23,52.77,Services!A23,Services,"200mm,general_services"
SER6,SER6,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,70.36,Services!I24,70.36,Services!A24,Services,"200mm,general_services"
SER7,SER7,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,78.84,Services!I25,78.84,Services!A25,Services,"200mm,general_services"
SER8,SER8,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,General Services,108.26,Services!I26,108.26,Services!A26,Services,"200mm,general_services"
SER9,SER9,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,General Services,118.66,Services!I27,118.66,Services!A27,Services,"200mm,general_services"
SER10,SER10,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,General Services,129.06,Services!I28,129.06,Services!A28,Services,"200mm,general_services"
SER11,SER11,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,General Services,139.46,Services!I29,139.46,Services!A29,Services,"200mm,general_services"
SER12,SER12,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,General Services,264.31,Services!I30,264.31,Services!A30,Services,"200mm,general_services"
SER13,SER13,Excavate trenches for ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,General Services,282.39,Services!I31,282.39,Services!A31,Services,"200mm,general_services"
SER14,SER14,Excavate trenches for 2nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,23.45,Services!I33,23.45,Services!A33,Services,"200mm,general_services"
SER15,SER15,Excavate trenches for 2nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,30.78,Services!I34,30.78,Services!A34,Services,"200mm,general_services"
SER16,SER16,Excavate trenches for 2nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,38.11,Services!I35,38.11,Services!A35,Services,"200mm,general_services"
SER17,SER17,Excavate trenches for 2nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,45.44,Services!I36,45.44,Services!A36,Services,"200mm,general_services"
SER18,SER18,Excavate trenches for 2nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,52.77,Services!I37,52.77,Services!A37,Services,"200mm,general_services"
SER19,SER19,Excavate trenches for 2nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,101.14,Services!I38,101.14,Services!A38,Services,"200mm,general_services"
SER20,SER20,Excavate trenches for 2nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,113.07,Services!I39,113.07,Services!A39,Services,"200mm,general_services"
SER21,SER21,Excavate trenches for 4nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,36.96,Services!I41,36.96,Services!A41,Services,"200mm,general_services"
SER22,SER22,Excavate trenches for 4nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,47.74,Services!I42,47.74,Services!A42,Services,"200mm,general_services"
SER23,SER23,Excavate trenches for 4nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,58.53,Services!I43,58.53,Services!A43,Services,"200mm,general_services"
SER24,SER24,Excavate trenches for 4nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,69.31,Services!I44,69.31,Services!A44,Services,"200mm,general_services"
SER25,SER25,Excavate trenches for 4nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,80.1,Services!I45,80.1,Services!A45,Services,"200mm,general_services"
SER26,SER26,Excavate trenches for 4nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,101.14,Services!I46,101.14,Services!A46,Services,"200mm,general_services"
SER27,SER27,Excavate trenches for 4nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,113.07,Services!I47,113.07,Services!A47,Services,"200mm,general_services"
SER28,SER28,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,48.96,Services!I49,48.96,Services!A49,Services,"200mm,general_services"
SER29,SER29,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,62.82,Services!I50,62.82,Services!A50,Services,"200mm,general_services"
SER30,SER30,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,76.67,Services!I51,76.67,Services!A51,Services,"200mm,general_services"
SER31,SER31,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,90.53,Services!I52,90.53,Services!A52,Services,"200mm,general_services"
SER32,SER32,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,104.38,Services!I53,104.38,Services!A53,Services,"200mm,general_services"
SER33,SER33,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,118.24,Services!I54,118.24,Services!A54,Services,"200mm,general_services"
SER34,SER34,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,132.09,Services!I55,132.09,Services!A55,Services,"200mm,general_services"
SER35,SER35,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,19.4,Services!I58,19.4,Services!A58,Services,"225mm,general_services"
SER36,SER36,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,24.01,Services!I59,24.01,Services!A59,Services,"225mm,general_services"
SER37,SER37,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,28.62,Services!I60,28.62,Services!A60,Services,"225mm,general_services"
SER38,SER38,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,46.84,Services!I61,46.84,Services!A61,Services,"225mm,general_services"
SER39,SER39,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,54.17,Services!I62,54.17,Services!A62,Services,"225mm,general_services"
SER40,SER40,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,103.94,Services!I63,103.94,Services!A63,Services,"225mm,general_services"
SER41,SER41,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,115.87,Services!I64,115.87,Services!A64,Services,"225mm,general_services"
SER42,SER42,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,General Services,127.81,Services!I65,127.81,Services!A65,Services,"225mm,general_services"
SER43,SER43,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,General Services,139.74,Services!I66,139.74,Services!A66,Services,"225mm,general_services"
SER44,SER44,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,General Services,151.68,Services!I67,151.68,Services!A67,Services,"225mm,general_services"
SER45,SER45,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,General Services,163.62,Services!I68,163.62,Services!A68,Services,"225mm,general_services"
SER46,SER46,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,General Services,175.55,Services!I69,175.55,Services!A69,Services,"225mm,general_services"
SER47,SER47,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,General Services,187.49,Services!I70,187.49,Services!A70,Services,"225mm,general_services"
SER48,SER48,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,20.8,Services!I72,20.8,Services!A72,Services,"300mm,general_services"
SER49,SER49,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,25.41,Services!I73,25.41,Services!A73,Services,"300mm,general_services"
SER50,SER50,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,30.01,Services!I74,30.01,Services!A74,Services,"300mm,general_services"
SER51,SER51,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,48.24,Services!I75,48.24,Services!A75,Services,"300mm,general_services"
SER52,SER52,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,55.57,Services!I76,55.57,Services!A76,Services,"300mm,general_services"
SER53,SER53,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,106.73,Services!I77,106.73,Services!A77,Services,"300mm,general_services"
SER54,SER54,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,118.67,Services!I78,118.67,Services!A78,Services,"300mm,general_services"
SER55,SER55,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,General Services,130.61,Services!I79,130.61,Services!A79,Services,"300mm,general_services"
SER56,SER56,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,General Services,142.54,Services!I80,142.54,Services!A80,Services,"300mm,general_services"
SER57,SER57,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,General Services,154.48,Services!I81,154.48,Services!A81,Services,"300mm,general_services"
SER58,SER58,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,General Services,166.41,Services!I82,166.41,Services!A82,Services,"300mm,general_services"
SER59,SER59,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,General Services,178.35,Services!I83,178.35,Services!A83,Services,"300mm,general_services"
SER60,SER60,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,General Services,190.29,Services!I84,190.29,Services!A84,Services,"300mm,general_services"
SER61,SER61,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,29.5,Services!I86,29.5,Services!A86,Services,"450mm,general_services"
SER62,SER62,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,35.26,Services!I87,35.26,Services!A87,Services,"450mm,general_services"
SER63,SER63,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,41.02,Services!I88,41.02,Services!A88,Services,"450mm,general_services"
SER64,SER64,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,60.4,Services!I89,60.4,Services!A89,Services,"450mm,general_services"
SER65,SER65,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,68.88,Services!I90,68.88,Services!A90,Services,"450mm,general_services"
SER66,SER66,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,112.33,Services!I91,112.33,Services!A91,Services,"450mm,general_services"
SER67,SER67,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,124.27,Services!I92,124.27,Services!A92,Services,"450mm,general_services"
SER68,SER68,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,General Services,136.2,Services!I93,136.2,Services!A93,Services,"450mm,general_services"
SER69,SER69,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,General Services,148.14,Services!I94,148.14,Services!A94,Services,"450mm,general_services"
SER70,SER70,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,General Services,160.08,Services!I95,160.08,Services!A95,Services,"450mm,general_services"
SER71,SER71,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,General Services,172.01,Services!I96,172.01,Services!A96,Services,"450mm,general_services"
SER72,SER72,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,General Services,183.95,Services!I97,183.95,Services!A97,Services,"450mm,general_services"
SER73,SER73,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,General Services,195.88,Services!I98,195.88,Services!A98,Services,"450mm,general_services"
SER74,SER74,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,Plumbing Works,39.6,Services!I100,39.6,Services!A100,Services,"600mm,pipe,plumbing_works"
SER75,SER75,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,Plumbing Works,46.51,Services!I101,46.51,Services!A101,Services,"600mm,pipe,plumbing_works"
SER76,SER76,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,Plumbing Works,53.42,Services!I102,53.42,Services!A102,Services,"600mm,pipe,plumbing_works"
SER77,SER77,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,Plumbing Works,73.95,Services!I103,73.95,Services!A103,Services,"600mm,pipe,plumbing_works"
SER78,SER78,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,Plumbing Works,83.58,Services!I104,83.58,Services!A104,Services,"600mm,pipe,plumbing_works"
SER79,SER79,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,Plumbing Works,117.93,Services!I105,117.93,Services!A105,Services,"600mm,pipe,plumbing_works"
SER80,SER80,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,Plumbing Works,129.86,Services!I106,129.86,Services!A106,Services,"600mm,pipe,plumbing_works"
SER81,SER81,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,Plumbing Works,141.8,Services!I107,141.8,Services!A107,Services,"600mm,pipe,plumbing_works"
SER82,SER82,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,Plumbing Works,153.74,Services!I108,153.74,Services!A108,Services,"600mm,pipe,plumbing_works"
SER83,SER83,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,Plumbing Works,165.67,Services!I109,165.67,Services!A109,Services,"600mm,pipe,plumbing_works"
SER84,SER84,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,Plumbing Works,177.61,Services!I110,177.61,Services!A110,Services,"600mm,pipe,plumbing_works"
SER85,SER85,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,Plumbing Works,189.54,Services!I111,189.54,Services!A111,Services,"600mm,pipe,plumbing_works"
SER86,SER86,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,Plumbing Works,201.48,Services!I112,201.48,Services!A112,Services,"600mm,pipe,plumbing_works"
SER87,SER87,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,23.99,Services!I115,23.99,Services!A115,Services,"200mm,general_services"
SER88,SER88,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,38.56,Services!I116,38.56,Services!A116,Services,"200mm,general_services"
SER89,SER89,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,53.13,Services!I117,53.13,Services!A117,Services,"200mm,general_services"
SER90,SER90,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,81.33,Services!I118,81.33,Services!A118,Services,"200mm,general_services"
SER91,SER91,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,98.63,Services!I119,98.63,Services!A119,Services,"200mm,general_services"
SER92,SER92,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,212.79,Services!I120,212.79,Services!A120,Services,"200mm,general_services"
SER93,SER93,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,244.66,Services!I121,244.66,Services!A121,Services,"200mm,general_services"
SER94,SER94,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,General Services,276.53,Services!I122,276.53,Services!A122,Services,"200mm,general_services"
SER95,SER95,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,General Services,308.4,Services!I123,308.4,Services!A123,Services,"200mm,general_services"
SER96,SER96,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,General Services,340.28,Services!I124,340.28,Services!A124,Services,"200mm,general_services"
SER97,SER97,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,General Services,372.15,Services!I125,372.15,Services!A125,Services,"200mm,general_services"
SER98,SER98,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,General Services,404.02,Services!I126,404.02,Services!A126,Services,"200mm,general_services"
SER99,SER99,Excavate trenches for ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,General Services,435.9,Services!I127,435.9,Services!A127,Services,"200mm,general_services"
SER100,SER100,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,29.44,Services!I129,29.44,Services!A129,Services,"200mm,general_services"
SER101,SER101,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,46.73,Services!I130,46.73,Services!A130,Services,"200mm,general_services"
SER102,SER102,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,69.93,Services!I131,69.93,Services!A131,Services,"200mm,general_services"
SER103,SER103,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,81.33,Services!I132,81.33,Services!A132,Services,"200mm,general_services"
SER104,SER104,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,104.53,Services!I133,104.53,Services!A133,Services,"200mm,general_services"
SER105,SER105,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,212.79,Services!I134,212.79,Services!A134,Services,"200mm,general_services"
SER106,SER106,Excavate trenches for 2nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,244.66,Services!I135,244.66,Services!A135,Services,"200mm,general_services"
SER107,SER107,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,37.43,Services!I137,37.43,Services!A137,Services,"200mm,general_services"
SER108,SER108,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,59.59,Services!I138,59.59,Services!A138,Services,"200mm,general_services"
SER109,SER109,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,81.74,Services!I139,81.74,Services!A139,Services,"200mm,general_services"
SER110,SER110,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,103.9,Services!I140,103.9,Services!A140,Services,"200mm,general_services"
SER111,SER111,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,126.06,Services!I141,126.06,Services!A141,Services,"200mm,general_services"
SER112,SER112,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,212.79,Services!I142,212.79,Services!A142,Services,"200mm,general_services"
SER113,SER113,Excavate trenches for 3nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,244.66,Services!I143,244.66,Services!A143,Services,"200mm,general_services"
SER114,SER114,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,47.42,Services!I146,47.42,Services!A146,Services,"200mm,general_services"
SER115,SER115,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,75.65,Services!I147,75.65,Services!A147,Services,"200mm,general_services"
SER116,SER116,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,103.88,Services!I148,103.88,Services!A148,Services,"200mm,general_services"
SER117,SER117,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,132.11,Services!I149,132.11,Services!A149,Services,"200mm,general_services"
SER118,SER118,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,160.34,Services!I150,160.34,Services!A150,Services,"200mm,general_services"
SER119,SER119,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,212.79,Services!I151,212.79,Services!A151,Services,"200mm,general_services"
SER120,SER120,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,244.66,Services!I152,244.66,Services!A152,Services,"200mm,general_services"
SER121,SER121,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,63.42,Services!I155,63.42,Services!A155,Services,"200mm,general_services"
SER122,SER122,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,101.36,Services!I156,101.36,Services!A156,Services,"200mm,general_services"
SER123,SER123,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,139.31,Services!I157,139.31,Services!A157,Services,"200mm,general_services"
SER124,SER124,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,177.25,Services!I158,177.25,Services!A158,Services,"200mm,general_services"
SER125,SER125,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,215.2,Services!I159,215.2,Services!A159,Services,"200mm,general_services"
SER126,SER126,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,253.14,Services!I160,253.14,Services!A160,Services,"200mm,general_services"
SER127,SER127,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,291.09,Services!I161,291.09,Services!A161,Services,"200mm,general_services"
SER128,SER129,Excavate trenches for 225mm dia ducts; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,19.6,Services!I164,19.6,Services!A164,Services,"225mm,general_services"
